Package ID,Package Name,Country,Cities Covered,Duration,Hotel Category,Meals,Transportation,Major Attractions,Activities,Package Type,Best For,Rating,Estimated Cost 
IND0786,Dehradun Adventure Tour,India,Dehradun,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Robber's Cave, Dehradun Local Market, Dehradun City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,40000
IND0787,Dehradun Cultural Tour,India,Dehradun,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Robber's Cave, Dehradun Local Market, Dehradun City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,41500
IND0788,Haridwar Heritage Tour,India,Haridwar,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Har Ki Pauri, Haridwar Local Market, Haridwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,57500
IND0789,Haridwar Royal Tour,India,Haridwar,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Har Ki Pauri, Haridwar Local Market, Haridwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,59000
IND0790,Haridwar Scenic Tour,India,Haridwar,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Har Ki Pauri, Haridwar Local Market, Haridwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,60500
IND0791,Haridwar Adventure Tour,India,Haridwar,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Har Ki Pauri, Haridwar Local Market, Haridwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.6,62000
IND0792,Haridwar Cultural Tour,India,Haridwar,7 Days / 6 Nights,Luxury Heritage,Breakfast + Dinner,Private Cab,"Har Ki Pauri, Haridwar Local Market, Haridwar City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Honeymoon,Couples,4.5,63500
IND0793,Kinnaur Heritage Tour,India,Kinnaur,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Sangla Valley, Kinnaur Local Market, Kinnaur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,29000
IND0794,Kinnaur Royal Tour,India,Kinnaur,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Sangla Valley, Kinnaur Local Market, Kinnaur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,30500
IND0795,Kinnaur Scenic Tour,India,Kinnaur,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Sangla Valley, Kinnaur Local Market, Kinnaur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,32000
IND0796,Kinnaur Adventure Tour,India,Kinnaur,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Sangla Valley, Kinnaur Local Market, Kinnaur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.6,33500
IND0797,Kinnaur Cultural Tour,India,Kinnaur,5 Days / 4 Nights,Luxury Heritage,Breakfast,AC Coach,"Sangla Valley, Kinnaur Local Market, Kinnaur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.5,35000
IND0798,Barot Heritage Tour,India,Barot,7 Days / 6 Nights,Luxury Heritage,Breakfast,Train + Cab,"Barot Valley, Barot Local Market, Barot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,34500
IND0799,Barot Royal Tour,India,Barot,7 Days / 6 Nights,Luxury Heritage,Breakfast,Train + Cab,"Barot Valley, Barot Local Market, Barot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.8,36000
IND0800,Barot Scenic Tour,India,Barot,7 Days / 6 Nights,Luxury Heritage,Breakfast,Train + Cab,"Barot Valley, Barot Local Market, Barot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,37500
IND0801,Barot Adventure Tour,India,Barot,7 Days / 6 Nights,Luxury Heritage,Breakfast,Train + Cab,"Barot Valley, Barot Local Market, Barot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.8,39000
IND0802,Barot Cultural Tour,India,Barot,7 Days / 6 Nights,Luxury Heritage,Breakfast,Train + Cab,"Barot Valley, Barot Local Market, Barot City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Cultural,History Enthusiasts,4.7,40500
IND0803,Shoja Heritage Tour,India,Shoja,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Private Cab,"Serolsar Lake, Shoja Local Market, Shoja City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,37500
IND0804,Shoja Royal Tour,India,Shoja,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Private Cab,"Serolsar Lake, Shoja Local Market, Shoja City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,39000
IND0805,Shoja Scenic Tour,India,Shoja,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Private Cab,"Serolsar Lake, Shoja Local Market, Shoja City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,40500
IND0806,Shoja Adventure Tour,India,Shoja,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Private Cab,"Serolsar Lake, Shoja Local Market, Shoja City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,42000
IND0807,Shoja Cultural Tour,India,Shoja,5 Days / 4 Nights,5-Star,Breakfast + Dinner,Private Cab,"Serolsar Lake, Shoja Local Market, Shoja City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,43500
IND0808,Kufri Heritage Tour,India,Kufri,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Kufri Fun World, Kufri Local Market, Kufri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,100000
IND0809,Kufri Royal Tour,India,Kufri,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Kufri Fun World, Kufri Local Market, Kufri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.9,101500
IND0810,Kufri Scenic Tour,India,Kufri,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Kufri Fun World, Kufri Local Market, Kufri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,103000
IND0811,Kufri Adventure Tour,India,Kufri,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Kufri Fun World, Kufri Local Market, Kufri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.9,104500
IND0812,Kufri Cultural Tour,India,Kufri,4 Days / 3 Nights,Luxury Heritage,Breakfast + Lunch + Dinner,Train + Cab,"Kufri Fun World, Kufri Local Market, Kufri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,3.8,106000
IND0813,Nainital Heritage Tour,India,Nainital,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Naini Lake, Nainital Local Market, Nainital City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.2,18500
IND0814,Nainital Royal Tour,India,Nainital,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Naini Lake, Nainital Local Market, Nainital City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.3,20000
IND0815,Nainital Scenic Tour,India,Nainital,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Naini Lake, Nainital Local Market, Nainital City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.2,21500
IND0816,Nainital Adventure Tour,India,Nainital,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Naini Lake, Nainital Local Market, Nainital City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.3,23000
IND0817,Nainital Cultural Tour,India,Nainital,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Naini Lake, Nainital Local Market, Nainital City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.2,24500
IND0818,Bir Billing Heritage Tour,India,Bir Billing,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Paragliding Site, Bir Billing Local Market, Bir Billing City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,41500
IND0819,Bir Billing Royal Tour,India,Bir Billing,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Paragliding Site, Bir Billing Local Market, Bir Billing City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,43000
IND0820,Bir Billing Scenic Tour,India,Bir Billing,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Paragliding Site, Bir Billing Local Market, Bir Billing City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,44500
IND0821,Bir Billing Adventure Tour,India,Bir Billing,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Paragliding Site, Bir Billing Local Market, Bir Billing City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,46000
IND0822,Bir Billing Cultural Tour,India,Bir Billing,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Paragliding Site, Bir Billing Local Market, Bir Billing City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,47500
IND0823,Kangra Heritage Tour,India,Kangra,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Kangra Fort, Kangra Local Market, Kangra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,32000
IND0824,Kangra Royal Tour,India,Kangra,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Kangra Fort, Kangra Local Market, Kangra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,33500
IND0825,Kangra Scenic Tour,India,Kangra,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Kangra Fort, Kangra Local Market, Kangra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,35000
IND0826,Kangra Adventure Tour,India,Kangra,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Kangra Fort, Kangra Local Market, Kangra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,36500
IND0827,Kangra Cultural Tour,India,Kangra,4 Days / 3 Nights,4-Star,Breakfast,Private Cab,"Kangra Fort, Kangra Local Market, Kangra City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,38000
IND0828,Palampur Heritage Tour,India,Palampur,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Private Cab,"Tea Gardens, Palampur Local Market, Palampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,101000
IND0829,Palampur Royal Tour,India,Palampur,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Private Cab,"Tea Gardens, Palampur Local Market, Palampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,102500
IND0830,Palampur Scenic Tour,India,Palampur,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Private Cab,"Tea Gardens, Palampur Local Market, Palampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,104000
IND0831,Palampur Adventure Tour,India,Palampur,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Private Cab,"Tea Gardens, Palampur Local Market, Palampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.7,105500
IND0832,Palampur Cultural Tour,India,Palampur,4 Days / 3 Nights,5-Star,Breakfast + Dinner,Private Cab,"Tea Gardens, Palampur Local Market, Palampur City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Grand Tour,All Travelers,4.6,107000
IND0833,Mandi Heritage Tour,India,Mandi,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Prashar Lake, Mandi Local Market, Mandi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,16500
IND0834,Mandi Royal Tour,India,Mandi,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Prashar Lake, Mandi Local Market, Mandi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,18000
IND0835,Mandi Scenic Tour,India,Mandi,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Prashar Lake, Mandi Local Market, Mandi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,19500
IND0836,Mandi Adventure Tour,India,Mandi,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Prashar Lake, Mandi Local Market, Mandi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.7,21000
IND0837,Mandi Cultural Tour,India,Mandi,6 Days / 5 Nights,Luxury Heritage,Breakfast + Dinner,Train + Cab,"Prashar Lake, Mandi Local Market, Mandi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.6,22500
IND0838,Jhansi Heritage Tour,India,Jhansi,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Jhansi Fort, Jhansi Local Market, Jhansi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.4,122000
IND0839,Jhansi Royal Tour,India,Jhansi,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Jhansi Fort, Jhansi Local Market, Jhansi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,123500
IND0840,Jhansi Scenic Tour,India,Jhansi,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Jhansi Fort, Jhansi Local Market, Jhansi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.4,125000
IND0841,Jhansi Adventure Tour,India,Jhansi,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Jhansi Fort, Jhansi Local Market, Jhansi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.5,126500
IND0842,Jhansi Cultural Tour,India,Jhansi,6 Days / 5 Nights,3-Star,Breakfast + Dinner,Flight + Cab,"Jhansi Fort, Jhansi Local Market, Jhansi City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Luxury,Premium Travelers,4.4,128000
IND0843,Allahabad Heritage Tour,India,Allahabad,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Triveni Sangam, Allahabad Local Market, Allahabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,50500
IND0844,Allahabad Royal Tour,India,Allahabad,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Triveni Sangam, Allahabad Local Market, Allahabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,52000
IND0845,Allahabad Scenic Tour,India,Allahabad,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Triveni Sangam, Allahabad Local Market, Allahabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,53500
IND0846,Allahabad Adventure Tour,India,Allahabad,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Triveni Sangam, Allahabad Local Market, Allahabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.6,55000
IND0847,Allahabad Cultural Tour,India,Allahabad,7 Days / 6 Nights,3-Star,Breakfast + Lunch + Dinner,AC Coach,"Triveni Sangam, Allahabad Local Market, Allahabad City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Adventure,Adventure Lovers,4.5,56500
IND0848,Ayodhya Heritage Tour,India,Ayodhya,6 Days / 5 Nights,Luxury Heritage,Breakfast,AC Coach,"Ram Janmabhoomi, Ayodhya Local Market, Ayodhya City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,42500
IND0849,Ayodhya Royal Tour,India,Ayodhya,6 Days / 5 Nights,Luxury Heritage,Breakfast,AC Coach,"Ram Janmabhoomi, Ayodhya Local Market, Ayodhya City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,44000
IND0850,Ayodhya Scenic Tour,India,Ayodhya,6 Days / 5 Nights,Luxury Heritage,Breakfast,AC Coach,"Ram Janmabhoomi, Ayodhya Local Market, Ayodhya City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,45500
IND0851,Ayodhya Adventure Tour,India,Ayodhya,6 Days / 5 Nights,Luxury Heritage,Breakfast,AC Coach,"Ram Janmabhoomi, Ayodhya Local Market, Ayodhya City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,47000
IND0852,Ayodhya Cultural Tour,India,Ayodhya,6 Days / 5 Nights,Luxury Heritage,Breakfast,AC Coach,"Ram Janmabhoomi, Ayodhya Local Market, Ayodhya City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,48500
IND0853,Fatehpur Sikri Heritage Tour,India,Fatehpur Sikri,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Buland Darwaza, Fatehpur Sikri Local Market, Fatehpur Sikri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,37500
IND0854,Fatehpur Sikri Royal Tour,India,Fatehpur Sikri,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Buland Darwaza, Fatehpur Sikri Local Market, Fatehpur Sikri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,39000
IND0855,Fatehpur Sikri Scenic Tour,India,Fatehpur Sikri,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Buland Darwaza, Fatehpur Sikri Local Market, Fatehpur Sikri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,40500
IND0856,Fatehpur Sikri Adventure Tour,India,Fatehpur Sikri,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Buland Darwaza, Fatehpur Sikri Local Market, Fatehpur Sikri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.5,42000
IND0857,Fatehpur Sikri Cultural Tour,India,Fatehpur Sikri,5 Days / 4 Nights,3-Star,Breakfast + Lunch + Dinner,Private Cab,"Buland Darwaza, Fatehpur Sikri Local Market, Fatehpur Sikri City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Nature & Wildlife,Nature Lovers,4.4,43500
IND0858,Aligarh Heritage Tour,India,Aligarh,6 Days / 5 Nights,3-Star,Breakfast + Dinner,AC Coach,"Aligarh Fort, Aligarh Local Market, Aligarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.1,19000
IND0859,Aligarh Royal Tour,India,Aligarh,6 Days / 5 Nights,3-Star,Breakfast + Dinner,AC Coach,"Aligarh Fort, Aligarh Local Market, Aligarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.2,20500
IND0860,Aligarh Scenic Tour,India,Aligarh,6 Days / 5 Nights,3-Star,Breakfast + Dinner,AC Coach,"Aligarh Fort, Aligarh Local Market, Aligarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.1,22000
IND0861,Aligarh Adventure Tour,India,Aligarh,6 Days / 5 Nights,3-Star,Breakfast + Dinner,AC Coach,"Aligarh Fort, Aligarh Local Market, Aligarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.2,23500
IND0862,Aligarh Cultural Tour,India,Aligarh,6 Days / 5 Nights,3-Star,Breakfast + Dinner,AC Coach,"Aligarh Fort, Aligarh Local Market, Aligarh City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Budget,"Students, Solo Travelers",4.1,25000
IND0863,Meerut Heritage Tour,India,Meerut,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Augarnath Temple, Meerut Local Market, Meerut City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.8,38000
IND0864,Meerut Royal Tour,India,Meerut,5 Days / 4 Nights,3-Star,Breakfast + Dinner,Private Cab,"Augarnath Temple, Meerut Local Market, Meerut City Museum, Sunset View Point, Heritage Walk, Famous Temple, Botanical Garden, Riverfront, Photography Spots","Sightseeing, Local Food Tour, Photography",Family,Families,4.9,39500
